"Ecole_ingénieurs","Université Technologique de Compiègne","Branche ingénieur - Humanités et technologies ","Sciences, Technologie, Santé","Humanités et technologie","Le parcours HUTECH est un cursus de préparation à l'ingénierie qui s'adresse aux bacheliers désirant maitriser sciences, technique et sciences humaines afin d'etre capables en tant qu'ingénieurs de bien articuler les enjeux industriels et sociaux.","Bac+2","Bac+5","3.0","180.0","https://www.utc.fr/formations/diplome-dingenieur/cursus-humanites-et-technologie-hutech.html","Oui","Non indiqué","TS01 Maîtrise des risques","Fournir les principes de base de la maîtrise des risques dans différents
domaines (risque industriel, accident du travail, risque environnemental, risque produit,
gestion de crise et risk-management).","optionnel","6.0","86.0","NOn indiqué ","","","1.0"
"Ecole_ingénieurs","Université Technologique de Compiègne","Branche ingénieur - Humanités et technologies ","Sciences, Technologie, Santé","Humanités et technologie","Le parcours HUTECH est un cursus de préparation à l'ingénierie qui s'adresse aux bacheliers désirant maitriser sciences, technique et sciences humaines afin d'etre capables en tant qu'ingénieurs de bien articuler les enjeux industriels et sociaux.","Bac+0","Bac+3","2.0","120.0","https://www.utc.fr/formations/diplome-dingenieur/cursus-humanites-et-technologie-hutech.html","Oui","Non indiqué","BL01 Sciences biologiques pour l'ingénieur"," impacts des activités agro-industrielles sur l'environnement et la santé ; traitement des
polluants","Optionnel","6.0","62.0","Non indiqué ","","","1.0"
"Ecole_ingénieurs","Université Technologique de Compiègne","Branche ingénieur - Humanités et technologies ","Sciences, Technologie, Santé","Humanités et technologie","Le parcours HUTECH est un cursus de préparation à l'ingénierie qui s'adresse aux bacheliers désirant maitriser sciences, technique et sciences humaines afin d'etre capables en tant qu'ingénieurs de bien articuler les enjeux industriels et sociaux.","Bac+0","Bac+3","2.0","120.0","https://www.utc.fr/formations/diplome-dingenieur/cursus-humanites-et-technologie-hutech.html","Oui","Non indiqué","DD01 Séminaire développement durable","Développer une culture de l'ingénieur en développement durable. On
s'attachera à y associer systématiquement les approches technologiques et scientifiques des
« génies » aux approches « Sciences Humaines, Sociales et Economiques » pour mieux
intégrer les dimensions environnementales, sociétales et économiques des enjeux soulevés","optionnel","4.0","36.0","NOn indiqué ","","","1.0"
"Ecole_ingénieurs","Université Technologique de Compiègne","Branche ingénieur - Humanités et technologies ","Sciences, Technologie, Santé","Humanités et technologie","Le parcours HUTECH est un cursus de préparation à l'ingénierie qui s'adresse aux bacheliers désirant maitriser sciences, technique et sciences humaines afin d'etre capables en tant qu'ingénieurs de bien articuler les enjeux industriels et sociaux.","Bac+0","Bac+3","2.0","120.0","https://www.utc.fr/formations/diplome-dingenieur/cursus-humanites-et-technologie-hutech.html","Oui","Non indiqué","GE12 Géographie et économie des territoires","éveloppement local, système d'acteurs concret, avantage territorial construit,
open innovation, Responsabilité sociale et environnementale des entreprises, proximité, firme
en réseau","optionnel","4.0","52.0","Non indiqué ","","","1.0"
"Ecole_ingénieurs","Université Technologique de Compiègne","Branche ingénieur - Humanités et technologies ","Sciences, Technologie, Santé","Humanités et technologie","Le parcours HUTECH est un cursus de préparation à l'ingénierie qui s'adresse aux bacheliers désirant maitriser sciences, technique et sciences humaines afin d'etre capables en tant qu'ingénieurs de bien articuler les enjeux industriels et sociaux.","Bac+0","Bac+3","2.0","120.0","https://www.utc.fr/formations/diplome-dingenieur/cursus-humanites-et-technologie-hutech.html","Oui","Non indiqué","PH09 Éthiques : approche pluridisciplinaire","éthique, morale, responsabilité, valeurs, risque, humain","optionnel","4.0","52.0","Non indiqué ","","","1.0"
"Ecole_ingénieurs","Université Technologique de Compiègne","Branche ingénieur - Humanités et technologies ","Sciences, Technologie, Santé","Humanités et technologie","Le parcours HUTECH est un cursus de préparation à l'ingénierie qui s'adresse aux bacheliers désirant maitriser sciences, technique et sciences humaines afin d'etre capables en tant qu'ingénieurs de bien articuler les enjeux industriels et sociaux.","Bac+0","Bac+3","2.0","120.0","https://www.utc.fr/formations/diplome-dingenieur/cursus-humanites-et-technologie-hutech.html","Oui","Non indiqué","UR01 Droit de l'urbanisme, de la construction et de
l'environnement"," permis de construire, marchés publics, droit de l'urbanisme, droit de
l'environnement, droit de la construction, documents d'urbanisme, outils foncier","optionnel","6.0","86.0","Non indiqué ","","","1.0"
"Ecole_ingénieurs","Université Technologique de Compiègne","Branche ingénieur - Humanités et technologies ","Sciences, Technologie, Santé","Humanités et technologie","Le parcours HUTECH est un cursus de préparation à l'ingénierie qui s'adresse aux bacheliers désirant maitriser sciences, technique et sciences humaines afin d'etre capables en tant qu'ingénieurs de bien articuler les enjeux industriels et sociaux.","Bac+0","Bac+3","2.0","120.0","https://www.utc.fr/formations/diplome-dingenieur/cursus-humanites-et-technologie-hutech.html","Oui","Non indiqué","UR05 Aménagement et environnement","acteurs de l'environnement, réglementation, développement durable, étude
d'impacts, eau, déchets, aide à la décision multicritère, diagnostic territorial","optionnel","6.0","86.0","Non indiqué ","","","1.0"
"Ecole_ingénieurs","Université Technologique de Compiègne","Branche ingénieur - Humanités et technologies ","Sciences, Technologie, Santé","Humanités et technologie","Le parcours HUTECH est un cursus de préparation à l'ingénierie qui s'adresse aux bacheliers désirant maitriser sciences, technique et sciences humaines afin d'etre capables en tant qu'ingénieurs de bien articuler les enjeux industriels et sociaux.","Bac+0","Bac+3","2.0","120.0","https://www.utc.fr/formations/diplome-dingenieur/cursus-humanites-et-technologie-hutech.html","Oui","Non indiqué","GE23 Transferts de technologies et développements","Sud, transferts de technologies, reverse innovation, politique technologique,
stratégie de la firme, ONG, technologies appropriées, développement durable, empowerment,
coopération et conflit","Optionnel","4.0","52.0","NOn indiqué ","","","1.0"
"Ecole_ingénieurs","Université Technologique de Compiègne","Master mention humanités et industries créatives
Parcours User eXperience Design","Sciences, Technologie, Santé","Pluridisciplinaire","Le parcours User eXperience Design croise des compétences issues des domaines du design, de l’informatique et des sciences cognitives pour former des spécialistes de la conception de produits, de services et de dispositifs d’interactions, centrés sur l’homme et sur l’expérience vécue. Le parcours s’adresse aux étudiants en design, en informatique, sciences appliquées et en sciences humaines désireux de mener des projets anticipatoires centrés sur l’interaction humain/monde à travers la mobilisation de la technologie.","Bac+3","Bac+5","2.0","120.0","https://www.utc.fr/formations/diplome-de-master/mention-humanites-et-industries-creatives-hic/parcours-design-centre-experience-uxd.html","Non","Non","","","","","","","","","1.0"
"Ecole_ingénieurs","Université Technologique de Compiègne","Master mention ingénierie des systèmes complexes
Parcours Apprentissage et optimisaiton des systèmes complexes.","Sciences, Technologie, Santé","Systèmes autonomes","Le parcours ARO de la mention ISC se focalise sur les systèmes technologiques qui mettent en œuvre des dispositifs techniques dans le domaines des systèmes robotiques autonomes. ","Bac+3","","2.0","120.0","https://www.utc.fr/formations/diplome-de-master/mention-ingenierie-des-systemes-complexes-isc/parcours-apprentissage-et-optimisation-des-systemes-complexes-aos.html","Non","Non","","","","","","","","","1.0"
"Ecole_ingénieurs","Université Technologique de Compiègne","Master mention ingénierie des systèmes complexes
Parcours automatique et robotique des systèmes intelligents","Sciences, Technologie, Santé","Informatique","Le parcours ARS de la mention ISC se focalise sur les aspects logiciels des systèmes technologiques autonomes en interaction mutuelle.","Bac+3","Bac+5","2.0","120.0","https://www.utc.fr/formations/diplome-de-master/mention-ingenierie-des-systemes-complexes-isc/parcours-automatique-et-robotique-des-systemes-intelligents-ars.html","Non","Non","","","","","","","","","1.0"
"Ecole_ingénieurs","Université Technologique de Compiègne","Master mention ingénierie des systèmes complexes
Parcours biomécanique et bioingénierie","Sciences, Technologie, Santé","Informatique","Le parcours BMI de la mention ISC porte sur les technologies de la santé que sont le génie biomécanique et la bioingénierie.","Bac+3","Bac+5","2.0","120.0","https://www.utc.fr/formations/diplome-de-master/mention-ingenierie-des-systemes-complexes-isc/parcours-biomecanique-et-bioingenierie-bmi.html","Non","Non","","","","","","","","","1.0"
"Ecole_ingénieurs","Université Technologique de Compiègne","Master mention ingénierie des systèmes complexes
Parcours structures et systèmes mécaniques complexes","Sciences, Technologie, Santé","Simulation numérique","Le parcours SMC de la mention ISC forme des spécialistes de la compréhension du comportement mécanique des matériaux et de la simulation numérique.","Bac+3","Bac+5","2.0","120.0","https://www.utc.fr/formations/diplome-de-master/mention-ingenierie-des-systemes-complexes-isc/parcours-structures-et-systemes-mecaniques-complexes-smc.html","Non","Non","","","","","","","","","1.0"
"Ecole_ingénieurs","Université Technologique de Compiègne","Master mention ingénierie des systèmes complexes
Parcours systèmes mécatroniques","Sciences, Technologie, Santé","Multidisciplinaire","Le parcours SMT de la mention ISC forme des spécialistes pour la conception et le contrôle de systèmes mécatroniques complexes (combinaison synergique de la mécanique, de l'électronique et de l'informatique)","Bac+3","Bac+5","2.0","120.0","https://www.utc.fr/formations/diplome-de-master/mention-ingenierie-des-systemes-complexes-isc/parcours-systemes-mecatroniques-smt.html","Non","Non","","","","","","","","","1.0"
"Ecole_ingénieurs","Université Technologique de Compiègne","Master mention chimie.
Parcours Biotechnologies des ressources naturelles","Sciences, Technologie, Santé","Biologie","Le parcours BIOTECH de la mention Chimie fourni des compétences dans le domaine de la biologie structurale, le métabolisme végétal, la reconnaissance moléculaire, les biocapteurs…","Bac+3","Bac+5","2.0","120.0","https://www.utc.fr/formations/diplome-de-master/mention-chimie-ch/parcours-biotechnologies-des-ressources-naturelles-biotech.html","Non","Non","","","","","","","","","1.0"
"Ecole_ingénieurs","Université Technologique de Compiègne","Master mention chimie.
Parcours Génie des produits formulés","Sciences, Technologie, Santé","Biologie","Le parcours GPF de la mention Chimie fourni les connaissances et méthodes de recherche nécessaires à l’élaboration et à la mise en oeuvre de produits formulés (par exemple les peintures, les cosmétiques, les détergents, les adhésifs, les aliments, etc...), et à l’application de ces connaissances à la valorisation des biomolécules issues d’agroressources. ","Bac+3","Bac+5","2.0","120.0","https://www.utc.fr/formations/diplome-de-master/mention-chimie-ch/parcours-genie-des-produits-formules-gpf.html","Non","Non","","","","","","","","","1.0"
"Ecole_ingénieurs","Université Technologique de Compiègne","Master mention chimie.
Parcours Procédés de valorisation des ressources renouvelables","Sciences, Technologie, Santé","Chimie","Le parcours PVR2 de la mention Chimie fourni les connaissances et méthodologies nécessaires à la conception, l’évaluation et au développement des technologies de valorisation des ressources renouvelables sur la base de procédés économes en réactifs et énergie, respectueux de l’environnement: ransformation et à la conversion des bioressources en vue de la production de bioénergie ou de molécules à haute valeur ajoutée, la valorisation énergétique et économique des coproduits, de la biomasse, la minimisation des déchets et la capture du CO2.","Bac+3","Bac+5","2.0","120.0","https://www.utc.fr/formations/diplome-de-master/mention-chimie-ch/parcours-procedes-de-valorisation-des-ressources-renouvelables-pv2r.html","Oui","Non indiqué","Conversion et gestion des energies renouvelables","","Non indiqué","5.0","","","","","1.0"
"Ecole_ingénieurs","Université Technologique de Compiègne","Master mention chimie.
Parcours Procédés de valorisation des ressources renouvelables","Sciences, Technologie, Santé","Chimie","Le parcours PVR2 de la mention Chimie fourni les connaissances et méthodologies nécessaires à la conception, l’évaluation et au développement des technologies de valorisation des ressources renouvelables sur la base de procédés économes en réactifs et énergie, respectueux de l’environnement: ransformation et à la conversion des bioressources en vue de la production de bioénergie ou de molécules à haute valeur ajoutée, la valorisation énergétique et économique des coproduits, de la biomasse, la minimisation des déchets et la capture du CO2.","Bac+3","Bac+5","2.0","120.0","https://www.utc.fr/formations/diplome-de-master/mention-chimie-ch/parcours-procedes-de-valorisation-des-ressources-renouvelables-pv2r.html","Oui","Non","Risques biologiques et sécurité alimentaire","","Non indiqué","5.0","","","","",""
"Ecole_ingénieurs","Université Technologique de Compiègne","Master mention chimie.
Parcours Procédés de valorisation des ressources renouvelables","Sciences, Technologie, Santé","Chimie","Le parcours PVR2 de la mention Chimie fourni les connaissances et méthodologies nécessaires à la conception, l’évaluation et au développement des technologies de valorisation des ressources renouvelables sur la base de procédés économes en réactifs et énergie, respectueux de l’environnement: ransformation et à la conversion des bioressources en vue de la production de bioénergie ou de molécules à haute valeur ajoutée, la valorisation énergétique et économique des coproduits, de la biomasse, la minimisation des déchets et la capture du CO2.","Bac+3","Bac+5","2.0","120.0","https://www.utc.fr/formations/diplome-de-master/mention-chimie-ch/parcours-procedes-de-valorisation-des-ressources-renouvelables-pv2r.html","Oui","Non indiqué","Bioréacteurs","","Non indiqué","3.0","","","","","1.0"
"Ecole_ingénieurs","Université Technologique de Compiègne","Master mention chimie.
Parcours Procédés de valorisation des ressources renouvelables","Sciences, Technologie, Santé","Chimie","Le parcours PVR2 de la mention Chimie fourni les connaissances et méthodologies nécessaires à la conception, l’évaluation et au développement des technologies de valorisation des ressources renouvelables sur la base de procédés économes en réactifs et énergie, respectueux de l’environnement: ransformation et à la conversion des bioressources en vue de la production de bioénergie ou de molécules à haute valeur ajoutée, la valorisation énergétique et économique des coproduits, de la biomasse, la minimisation des déchets et la capture du CO2.","Bac+3","Bac+5","2.0","120.0","https://www.utc.fr/formations/diplome-de-master/mention-chimie-ch/parcours-procedes-de-valorisation-des-ressources-renouvelables-pv2r.html","Oui","Non indiqué","Les agroressources","","Non indiqué","6.0","","","","",""
"Ecole_ingénieurs","Université Technologique de Compiègne","Master mention chimie.
Parcours Procédés de valorisation des ressources renouvelables","Sciences, Technologie, Santé","Chimie","Le parcours PVR2 de la mention Chimie fourni les connaissances et méthodologies nécessaires à la conception, l’évaluation et au développement des technologies de valorisation des ressources renouvelables sur la base de procédés économes en réactifs et énergie, respectueux de l’environnement: ransformation et à la conversion des bioressources en vue de la production de bioénergie ou de molécules à haute valeur ajoutée, la valorisation énergétique et économique des coproduits, de la biomasse, la minimisation des déchets et la capture du CO2.","Bac+3","Bac+5","2.0","120.0","https://www.utc.fr/formations/diplome-de-master/mention-chimie-ch/parcours-procedes-de-valorisation-des-ressources-renouvelables-pv2r.html","Oui","Non indiqué","Valorisation des coproduits et minimisation des déchets","","Non indiqué","3.0","","","","","1.0"
"Ecole_ingénieurs","Université Technologique de Compiègne","Master mention chimie.
Parcours Procédés de valorisation des ressources renouvelables","Sciences, Technologie, Santé","Chimie","Le parcours PVR2 de la mention Chimie fourni les connaissances et méthodologies nécessaires à la conception, l’évaluation et au développement des technologies de valorisation des ressources renouvelables sur la base de procédés économes en réactifs et énergie, respectueux de l’environnement: ransformation et à la conversion des bioressources en vue de la production de bioénergie ou de molécules à haute valeur ajoutée, la valorisation énergétique et économique des coproduits, de la biomasse, la minimisation des déchets et la capture du CO2.","Bac+3","Bac+5","2.0","120.0","https://www.utc.fr/formations/diplome-de-master/mention-chimie-ch/parcours-procedes-de-valorisation-des-ressources-renouvelables-pv2r.html","Oui","Non indiqué","Valorisation énergétique de la biomasse","","Non indiqué","3.0","","","","","1.0"
"Ecole_ingénieurs","Université Technologique de Compiègne","Master mention chimie.
Parcours Procédés de valorisation des ressources renouvelables","Sciences, Technologie, Santé","Chimie","Le parcours PVR2 de la mention Chimie fourni les connaissances et méthodologies nécessaires à la conception, l’évaluation et au développement des technologies de valorisation des ressources renouvelables sur la base de procédés économes en réactifs et énergie, respectueux de l’environnement: ransformation et à la conversion des bioressources en vue de la production de bioénergie ou de molécules à haute valeur ajoutée, la valorisation énergétique et économique des coproduits, de la biomasse, la minimisation des déchets et la capture du CO2.","Bac+3","Bac+5","2.0","120.0","https://www.utc.fr/formations/diplome-de-master/mention-chimie-ch/parcours-procedes-de-valorisation-des-ressources-renouvelables-pv2r.html","Oui","Non indiqué","Ecobilan et analyse de cycle de vie","","Non indiqué","3.0","","","","","1.0"
"Ecole_ingénieurs","Université Technologique de Compiègne","Master Ingénierie de conception.
Parcours technologies biomédicales et territoires de santé","Sciences, Technologie, Santé","technologies biomédicales","Le parcours TBTS de la mention Ingénierie de conception forme des acteurs pluridisciplinaires pour concevoir, gérer et maintenir des plateaux techniques médicaux performants. ","Bac+3","Bac+5","2.0","120.0","https://www.utc.fr/formations/diplome-de-master/mention-ingenierie-de-conception-idc/parcours-technologies-biomedicales-et-territoires-de-sante-tbts.html","Non","Non","","","","","","","","","1.0"
"Ecole_ingénieurs","Université Technologique de Compiègne","Master Ingénierie de conception.
Parcours Dispositif Médical et affaires réglementaires","Sciences, Technologie, Santé","","Le parcours DMAR de la mention Ingénierie de conception s’appuie sur le nouveau règlement européen concernant les dispositifs médicaux et vise une nouvelle profession réglementée : responsable des affaires réglementaires, qualité et normalisation chez les concepteurs, fabricants ou exploitants de dispositifs médicaux. Ce programme répond aux enjeux essentiels concernant la sécurité du patient; il forme des acteurs à même d'intégrer l'importance de l'innovation dans les technologies biomédicales tout en appliquant les évolutions de la réglementation internationale","Bac+3","Bac+5","2.0","120.0","https://www.utc.fr/formations/diplome-de-master/mention-ingenierie-de-conception-idc/parcours-dispositif-medical-et-affaires-reglementaires-dmar.html","Non","Non","","","","","","","","","1.0"
"Ecole_ingénieurs","Université Technologique de Compiègne","Mastère Spécialisé 
Manager par la qualité: de la stratégie aux opérations","Sciences, Technologie, Santé","Qualité","Les enseignements couvrent le pioltage du progrès et de la performance; la normalisation ; le management des risques;système de management de la qualité","Bac+5","Bac+6","1.0","","https://www.utc.fr/formation-continue-et-vae/performance-des-organisations/qualite.html#-tab2#nqce-manager-par-la-qualite-de-la-strategie-aux-operations","Non indiqué","Improbable","","","","","","","","","1.0"
"Ecole_ingénieurs","Université Technologique de Compiègne","Mastère Spécialisé 
Systèmes de transport ferroviaires et guidés.","Sciences, Technologie, Santé","Transport ferroviaire","Vision générale des systèmes ferroviaires, maitrise d'ouvrage des projets de transport ferroviaires et guidés.","Bac+5","Bac+6","1.0","","https://www.utc.fr/formation-continue-et-vae/innovation-durable-et-competitive/transport-mobilite.html#-tab3#systemes-de-transports-ferroviaires-et-guides","Non","Non","","","","","","","","","1.0"
"Ecole_ingénieurs","Université Technologique de Compiègne","Mastère Spécialisé 
Equipements biomédicaux","Sciences, Technologie, Santé","Technologie médicae","Prépare des ingénieurs a devenir les interlocuteurs privilégiés des directions des hopitaux, des médecins, des personnels paramédicaux en relation avecles fabricants et les forunisseurs d'équipements biomédicaux. ","Bac+5","Bac+6","1.5","","https://www.utc.fr/formation-continue-et-vae/enjeux-societaux/sante-et-biomedical.html#-tab3#equipements-biomedicaux-mastere-specialise","Non indiqué","Improbable","","","","","","","","","1.0"
"Ecole_ingénieurs","Université Technologique de Compiègne","Mastère Spécialisé 
Ingénierie et management des technologies de santé","Sciences, Technologie, Santé","Technologie médicale","Prépare des ingénieurs à comprendre et anticiper les conséquences des bouleversements technologiques sur les modèles d'organisation de la santé. ","Bac+5","Bac+6","1.5","61.0","https://www.utc.fr/formation-continue-et-vae/enjeux-societaux/sante-et-biomedical.html#-tab3#ingenierie-et-management-des-technologies-de-sante-mastere-specialise","Non indiqué","Improbable","","","","","","","","","1.0"
"Ecole_ingénieurs","Université Technologique de Compiègne","Mastère Spécialisé 
Ingénierie et management des technologies de santé","Sciences, Technologie, Santé","Technologie médicale","Prépare des ingénieurs à comprendre et anticiper les conséquences des bouleversements technologiques sur les modèles d'organisation de la santé. ","Bac+5","Bac+6","1.5","61.0","https://www.utc.fr/formation-continue-et-vae/enjeux-societaux/sante-et-biomedical.html#-tab3#ingenierie-et-management-des-technologies-de-sante-mastere-specialise","Non indiqué","Improbable","","","","","","","","","1.0"
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
